aspect term	category	polarity	text
;questions	 exam	 negative	He gives the kind in which most of the questions, he would cherry pick information that was mentioned in passing, like an afterthought, and not actually important to the course.
;problems	 exam	 negative	I only solved 1 of 8 problems on it.
;math	 teacher	 neutral	Math was always fun and enjoyable for me until this guy.
;attendance;topic	 exam exam	 negative negative	It was like he was testing us on our attendance instead of our understanding of the topic.
;wall-posted exam format	 exam	 neutral	I've seen his wall-posted exam format for over 2 years.
;material	 presentation	 positive	He's an extremely helpful, friendly professor who is deeply passionate about the material, so of course he wants to go into detail.
;prof	 teacher	 positive	Excellent Prof!
;test	 exam	 negative	His reviews for each test also give you no insight into what his tests will be like.
;teacher	 teacher	 positive	the best teacher I've had for any science ever!!!
;material	 presentation	 positive	He provides all the resources you need to succeed.
;personality	 teacher	 neutral	Cook ads his unique personality to math somtimes making it fun and at other times it makes class very confusing.
;grades	 grading	 positive	Also, it's not super clear what he's looking for, but he grades generously (we think).
;humor	 presentation	 positive	He's very clear, and incorporates humor into his lesson.
;class	 teacher	 positive	Awesome class, great professor.
;material	 presentation	 positive	He presents the material in a very interesting way and has some hilarious stories to go along.
;tests	 exam	 positive	However his tests are difficult and test more on the application of the than knowledge.
;lectures	 presentation	 positive	He makes CS approachable for beginners, and his lectures are awesome and are full of funny jokes and candies.
;stuff	 knowledge	 positive	He is very intelligent and knows his stuff.
;class	 teacher	 positive	Overall I really enjoyed his class and would recommend him.
;book	 relevance	 positive	You don't NEED the book, but it helps reading it along with the ppts.
;null	 teacher	 positive	I was transformed from student dreading COMP in to an A student in both of his I and II classes.
;null	 counseling	 positive	Very helpful, but you have to ask for help.
;lab	 course	 negative	Lab was also hard.
;grade	 grading	 negative	If you care about your grade don't take him.
;null	 teacher	 neutral	If you work hard, read all the material, pay attention and take notes during class, and see him during office hours when you need help, you will do well.
;class	 teacher	 positive	Randy is a funny guy, he makes the class tolerable.
;class	 teacher	 positive	Class is always interesting and never boring.
;quizzes	 exam	 positive	It is good cuz no quizzes, which means you dont have to do if you dont want to.
;online lectures	 presentation	 positive	I have seen most of his online lectures on programming methodology and i have been blown away.
;exams	 exam	 negative	He isn't clear in his explanations, class average on exams is significantly lower than the other Math132 classes,  avoid his class at all costs.
;credit	 teacher	 neutral	Show up to class because she may give extra credit.
;class	 course	 neutral	Expect for things to move along quickly and if you fall behind, this class can become difficult.
;teacher	 teacher	 positive	Probably the best teacher i've had since i've been at state.
;professor	 teacher	 positive	I would say he's a great professor.
;materials;lectures;exam	 exam exam exam	 positive positive positive	Understand the materials will help u earn an A. I didn't attend the lectures often, only studied the night before the exam and earned an A.
;null	 teacher	 positive	I took 3 classes with him, one honors cultural and two as honors options, hes a real cool guy real laid back, if you say something mildly intelligent hes as nice as can be.
;question	 presentation	 negative	He'll give you a problem solving question and will quickly mumble how to solve it.
;instructor	 teacher	 positive	Great instructor!
;curve;tests	 grading exam	 negative negative	No curve and impossible tests.
;babysitter	 teacher	 positive	Really nice and helpful but don't expect him to be your babysitter.
;test;power points;quizes;book	 exam exam exam exam	 positive positive negative negative	Test are usually based on power points, but quizes are from book and very hard.
;null	 teacher	 negative	Not very nice and not very helpful.
;course;material	 course course	 negative negative	The actual course and the material is difficult, but not how he teaches.
;null	 teacher	 negative	Randall Phillis destroyed any love I had for biology.
;lectures	 presentation	 positive	Lectures aren't clear so you have to teach yourself a lot of things.
;null	 teacher	 positive	she is very open minded and if you give 100% she will give you 200% back.
;powerpt slides	 regularity	 neutral	Its not really necessary to attend the lectures as long as you have the powerpt slides printed out.
;learn	 teacher	 negative	Did not learn anything.
;null	 exam	 neutral	you really need to study hard.
;teacher;learned	 teacher teacher	 positive positive	Overall, he's a good teacher and I learned a lot.
;null	 teacher	 positive	I liked him!
;on-line practice exams;old exams;notes	 exam exam exam	 neutral neutral neutral	Study his on-line practice exams, old exams, and his notes.
;class	 class	 positive	Mr. Everett's English 1301 is a great class.
;gpa	 grading	 neutral	If you wanna learn, take him, if u wanna boost ur gpa, go w/ another.
;null	 teacher	 negative	very boring and not clear.
;class;topic;teaching;general knowledge	 presentation presentation presentation knowledge	 positive positive positive positive	!trust me i took this class thinking that it would be boring but this was by far the nicest class, the topic is interesting but his teaching is so much world revolved and it seems like he has large general knowledge, making the class extremely fun.
;null	 communication	 negative	You have to sit really close to hear him, but even then you still have to listen carefully.
;email	 counseling	 negative	He never checks his email.
;film clips;current events;class lectures	 presentation presentation presentation	 positive positive positive	Film clips and current events really break up the monotony of the usual class lectures.
;book	 presentation	 negative	Don't bother reading the book, its pointless.
;null	 teacher	 positive	Professor Cook is a great teacher.
;teacher	 teacher	 positive	Professor Christopher is an excellent teacher.
