Word	" ""Score"""
vertebral	0
vertebral_arch	0
vertebral_artery	0
vertebral_canal	0
vertebral_column	-0.63424
vertebral_vein	0
vertebrate	0
vertebrate	0
vertebrate_foot	0
vertebrate_paleontology	0
vertex	0
vertical	0
vertical	0
vertical_angle	0
vertical_bank	0
vertical_circle	0
vertical_combination	0
vertical_file	0
vertical_fin	0
vertical_flute	0
vertical_integration	0
vertical_section	0
vertical_stabiliser	0
vertical_stabilizer	0
vertical_surface	0
vertical_tail	0
vertical_union	0
verticality	0
vertically	0
verticalness	0
verticil	0
verticillate	0
verticillated	0
verticilliosis	0
verticillium	0
vertiginous	0
vertigo	0
vertu	0
vervain	0
vervain_family	0
vervain_sage	0
verve	-0.31712
vervet	0
vervet_monkey	0
very	0
very	0
very_fast	0
very_high_frequency	0
very_important_person	0
very_loudly	0
very_low_density_lipoprotein	0
very_low_frequency	0
very_much	0
very_much_like	0
very_softly	0
very_well	-0.31712
vesica	0
vesical	0
vesical_vein	0
vesicant	0
vesicant	0
vesicate	0
vesication	0
vesicatory	0
vesicatory	0
vesicle	0
vesicopapule	0
vesicoureteral_reflux	0
vesicula_umbilicus	0
vesicular	0
vesicular_stomatitis	0
vesiculate	0
vesiculation	0
vesiculitis	0
vesiculovirus	0
vesper	0
vesper_mouse	0
vesper_sparrow	0
vespers	0
vespertilian_bat	0
vespertilionid	0
vespid	0
vespid_wasp	0
vessel	0
vest	0
vest	0
vest_pocket	0
vestal	0
vestal	0
vestal_virgin	0
vested	0
vested_interest	0
vestiary	0
vestibular	0
vestibular_apparatus	0
vestibular_fold	0
vestibular_gland	0
vestibular_sense	0
vestibular_system	0
vestibular_vein	0
vestibule	0
vestibule_of_the_ear	0
vestibule_of_the_vagina	0
vestibulocochlear_nerve	0
vestige	0
vestigial	0
vestiture	0
vestment	0
vestmental	0
vestmented	0
vestry	0
vestryman	0
vestrywoman	0
vesture	0
vesture	0
vesuvian	0
vesuvianite	0
vet	0
vet	0
vetch	0
vetchling	0
vetchworm	0
veteran	0
veteran	0
veteran_soldier	0
veterinarian	0
veterinary	0
veterinary	0
veterinary_medicine	0
veterinary_school	0
veterinary_surgeon	0
veto	0
veto	-5.46496
vex	-14.39488
vexation	-8.4416
vexatious	0
vexatious_litigation	0
vexatiously	0
vexed	0
vexer	0
vexing	0
vi	0
via_media	0
viability	2.48832
viable	0
viaduct	0
vial	0
viand	0
viands	0
viatical	0
viatical_settlement	0
viatication	0
viaticus	0
viaticus_settlement	0
vibe	0
vibes	0
vibist	0
vibraharp	0
vibrancy	0
vibrant	0
vibraphone	0
vibraphonist	0
vibrate	0
vibrating_reed	0
vibration	0
vibrational	0
vibrato	0
vibrator	0
vibratory	0
vibrio	0
vibrion	0
vibrionic	0
vibrissa	0
vicar	0
vicar-general	0
vicar_apostolic	0
vicarage	0
vicarial	0
vicariate	0
vicarious	0
vicariously	0
vicarship	0
vice	0
vice-presidency	0
vice-presidential	0
vice-presidential_term	0
vice-regent	0
vice_admiral	0
vice_chairman	0
vice_chancellor	0
vice_crime	0
vice_president	0
vice_squad	0
vice_versa	0
vicegerent	0
vicenary	0
vicennial	0
viceregal	0
vicereine	0
viceroy	0
viceroyalty	0
viceroyship	0
vichyssoise	0
vicinal	0
vicinity	0
vicious	0
vicious_circle	0
vicious_cycle	0
viciously	0
viciousness	0.31712
vicissitude	0
victim	0
victimisation	0
victimise	0
victimised	0
victimiser	0
victimization	0
victimize	0
victimized	0
victimizer	0
victimless_crime	0
victor	0
victorian	0
victorious	0
victoriously	0
victory	0
victory_celebration	0
victory_garden	0
victory_lap	0
victual	-0.14311424
victual	0
victualer	0
victualler	0
victuals	-0.232417792
vicuna	0
videlicet	0
video	0
video_digitizing	0
video_display	0
video_equipment	0
video_game	0
video_iPod	0
video_recording	0
videocassette	0
videocassette_recorder	0
videodisc	0
videodisk	0
videotape	0
videotape	0
vie	-5.46496
view	0
view	0
view_angle	0
view_as	0
view_finder	0
viewable	0
viewer	0
viewers	0
viewfinder	0
viewgraph	0
viewing	0
viewing_audience	0
viewless	0
viewpoint	0
vigesimal	0
vigil	0
vigil_candle	0
vigil_light	0
vigilance	3.97664
vigilance_committee	0
vigilance_man	0
vigilant	0
vigilante	0
vigilantism	0
vigilantly	0
vignette	0
vigor	0
vigorish	0
vigorous	0
vigorously	0
vigour	-0.14311424
vii	0
viii	0
vile	0
vilely	0
vileness	0.31712
vilification	0.31712
vilifier	0.31712
vilify	0
vilipend	0.31712
villa	0
village	0
village_green	0
villager	0
villain	-3.97664
villainage	0
villainess	0
villainous	0
villainousness	0
villainy	0
villein	0
villeinage	0
villoma	0
villus	0
vim	-0.232417792
vin_ordinaire	0
vinaceous	0
vinaigrette	0
vinblastine	0
vincible	0
vincristine	0
vindicate	0
vindicated	0
vindication	0
vindicator	0
vindicatory	0
vindictive	0
vindictively	0
vindictiveness	0
vine	0
vine_cactus	0
vine_maple	0
vine_snake	0
vinegar	0
vinegar_eel	0
vinegar_fly	0
vinegar_tree	0
vinegar_worm	0
vinegariness	0
vinegarish	0
vinegarishness	0
vinegarroon	0
vinegarweed	0
vinegary	0
vinery	0
vineyard	0
vingt-et-un	0
viniculture	0
vinifera	0
vinifera_grape	0
vinification	0
vinify	0
vino	0
vinous	0
vintage	0
vintager	0
vintner	0
vinyl	0
vinyl_cyanide	0
vinyl_ether	0
vinyl_group	0
vinyl_polymer	0
vinyl_radical	0
vinyl_resin	0
vinylbenzene	0
viol	0
viola	0
viola_clef	0
viola_d'amore	0
viola_da_braccio	0
viola_da_gamba	0
violable	0
violate	-12.90656
violated	0
violation	-9.92992
violative	0
violator	0
violence	-5.46496
violent	0.232417792
violent_death	0
violent_disorder	0
violent_storm	0
violent_stream	0.31712
violently	0
violet	0
violet	0
violet-black	0
violet-blue	0
violet-colored	0
violet-coloured	0
violet-flowered	0
violet-flowered_petunia	0
violet-pink	0
violet-purple	0
violet-scented	0
violet-streaked	0
violet-tinged	0
violet-tinted	0
violet_family	0
violet_suksdorfia	0
violet_wood_sorrel	0
violin	0
violin_bow	0
violin_family	0
violin_lesson	0
violin_maker	0
violin_section	0
violinist	0
violist	0
violoncellist	0
violoncello	0
viomycin	0
viosterol	0
viper	-2.48832
viper's_bugloss	0
viper's_grass	0
viperine_grass_snake	0
viraemia	0
virago	0
viral	0
viral_delivery_vector	0
viral_haemorrhagic_fever	0
viral_hemorrhagic_fever	0
viral_hepatitis	0
viral_infection	0
viral_pneumonia	0
viremia	0
vireo	0
virga	0
virgin	0
virgin	0
virgin's_bower	0
virgin_birth	0
virgin_forest	0
virgin_wool	0
virginal	0
virginal	0
virginal_membrane	0
virginity	0
virgule	0
viricidal	0
viricide	0
viridity	0
virile	0
virilisation	0
virilise	0
virilism	0
virility	0
virility_drug	0
virilization	0
virilize	0
virino	0
virion	0
viroid	0
virological	0
virologist	0
virology	0
virtu	0
virtual	0
virtual_image	0
virtual_memory	0
virtual_reality	0
virtual_storage	0
virtually	0
virtue	3.752728064
virtuosity	0
virtuoso	0
virtuoso	-0.63424
virtuous	0
virtuously	0
virtuousness	-0.673997517
virucidal	0
virucide	0
virulence	0
virulency	0
virulent	0
virulently	0
virus	0
virus_infection	0
virusoid	0
vis-a-vis	0
vis-a-vis	0
vis_major	0
visa	0
visa	0
visage	0
visaged	0
viscacha	0
viscera	0
visceral	0
visceral_brain	0
visceral_leishmaniasis	0
visceral_pericardium	0
visceral_pleura	0
viscerally	0
viscid	0
viscid_mushroom	0
viscidity	0
viscidly	0
viscidness	0
viscoelastic	0
viscometer	0
viscometric	0
viscometry	0
viscose	0
viscose_rayon	0
viscosimeter	0
viscosimetric	0
viscosimetry	0
viscosity	0
viscount	0
viscountcy	0
viscountess	0
viscounty	0
viscous	0
viscousness	0
viscus	0
vise	0
viselike	0
visibility	0
visible	0
visible_balance	0
visible_horizon	0
visible_light	-0.375532032
visible_radiation	-0.014197146
visible_spectrum	0
visible_speech	0
visibleness	0
visibly	0
vision	0
vision_defect	0
visionary	0
visionary	2.48832
visit	0
visit	0
visitant	0
visitation	0
visitation_right	0
visiting	0
visiting_card	0
visiting_fireman	0
visiting_nurse	0
visiting_professor	0
visitor	0
visor	0
visored	0
vista	0
visual	0
visual_acuity	0
visual_agnosia	0
visual_aphasia	0
visual_area	0
visual_aspect	0
visual_cell	0
visual_communication	0
visual_cortex	0
visual_defect	0
visual_disorder	0
visual_display_unit	0
visual_field	0
visual_hallucination	0
visual_image	-0.376533792
visual_impairment	0
visual_joke	0
visual_modality	0
visual_percept	0.270929851
visual_perception	0
visual_property	0
visual_purple	0
visual_range	0
visual_sensation	0
visual_sense	0
visual_signal	0
visual_space	0
visual_system	0
visualisation	-0.140965131
visualise	-0.375532032
visualised	0
visualiser	0
visualization	2.086406829
visualize	-0.014197146
visualized	0
visualizer	0
visually	0
visually_challenged	0
visually_impaired	0
visually_impaired_person	0
vital	0
vital_capacity	0
vital_force	-0.416102912
vital_organ	0
vital_principle	0
vital_sign	0
vital_statistics	0
vitalisation	0
vitalise	0
vitaliser	0
vitalism	0
vitalist	0
vitality	2.24741673
vitalization	0
vitalize	0
vitalizer	0
vitalizing	0
vitally	0
vitalness	-0.31712
vitals	0
vitamin	0
vitamin-deficiency_diet	0
vitamin_A	0
vitamin_A1	0
vitamin_A2	0
vitamin_B	0
vitamin_B1	0
vitamin_B12	0
vitamin_B2	0
vitamin_B6	0
vitamin_B_complex	0
vitamin_Bc	0
vitamin_C	0
vitamin_D	0
vitamin_E	0
vitamin_G	0
vitamin_H	0
vitamin_K	0
vitamin_K1	0
vitamin_K3	0
vitamin_M	0
vitamin_P	0
vitamin_pill	0
vitaminise	0
vitaminize	0
vitelline_circulation	0
vitelline_sac	0
vitellus	0
vitiate	1.5856
vitiated	0
vitiation	0
viticulture	0
viticulturist	0
vitiliginous	0
vitiligo	0
vitrectomy	0
vitreous	0
vitreous_body	0
vitreous_humor	0
vitreous_humour	0
vitreous_silica	0
vitrification	0
vitrified	0
vitrify	0
vitrine	0
vitriol	0
vitriol	0
vitriolic	0
vitriolically	0
vituperate	0
vituperation	0
vituperative	0
viva	0
viva-voce	0
viva_voce	0
viva_voce	0
vivace	0
vivace	0
vivacious	0
vivaciously	0
vivacity	0
vivarium	0
viverrine	0
viverrine_mammal	0
vivid	0
vividly	0
vividness	0
vivification	0
vivify	-1.26848
viviparous	0
viviparous_eelpout	0
vivisect	0
vivisection	0
vivisectionist	0
vixen	0
vixenish	0
viz.	0
vizier	0
viziership	0
vizor	0
vizsla	0
vocable	0
vocabulary	0
vocal	0
vocal	0
vocal_band	0
vocal_cord	0
vocal_fold	0
vocal_music	0
vocal_organ	0
vocalic	0
vocalisation	0.159505531
vocalise	0
vocaliser	0
vocalism	0.039698121
vocalist	0
vocalization	0.183756653
vocalize	0
vocalizer	0
vocalizing	0
vocally	0
vocation	0
vocational	0
vocational_education	0
vocational_program	0
vocational_rehabilitation	0
vocational_rehabilitation_program	0
vocational_school	0
vocational_training	0
vocationally	0
vocative	0
vocative	0
vocative_case	0
vociferate	0
vociferation	0.31712
vociferator	0
vociferous	0
vociferously	0
vodka	0
vodka_martini	0
vodoun	0
vogue	0
voguish	0
voice	0
voice	0
voice_box	0
voice_communication	0
voice_mail	0
voice_of_conscience	0
voice_over	0
voice_part	0
voiced	0
voiced_sound	0
voiceless	0
voiceless_consonant	0
voicelessness	0
voicemail	0
voiceprint	0
voicer	0
voicing	0
void	0
void	-2.48832
void	0.95136
voidable	0
voidance	0
voider	0
voiding	0.31712
voile	0
voix_celeste	0
vol-au-vent	0
volaille	0
volant	0
volar	0
volary	0
volatile	0
volatile	0
volatile_oil	0
volatile_storage	0
volatilisable	0
volatilise	0
volatilised	0
volatility	-2.48832
volatilizable	0
volatilize	0
volatilized	0
volcanic	0
volcanic_crater	0
volcanic_eruption	0
volcanic_glass	0
volcanic_rock	0
volcanically	0
volcanism	0
volcano	0
volcanology	0
vole	0
volition	0
volitional	0
volitionally	0
volley	0
volley	0
volleyball	0
volleyball_court	0
volleyball_game	0
volleyball_net	0
volleyball_player	0
volt	0
volt-ampere	0
voltage	0
voltage_divider	0
voltage_drop	0
voltage_regulator	0
voltaic	0
voltaic_battery	0
voltaic_cell	0
voltaic_pile	0
volte-face	0
voltmeter	0
volubility	0
voluble	0
volubly	0
volume	0
volume-detonation_bomb	0
volume_unit	0
volumed	0
volumeter	0
volumetric	0
volumetric_analysis	0
volumetrical	0
volumetrically	0
voluminosity	-0.375532032
voluminous	0
voluminousness	-0.014197146
voluntarily	0
voluntary	0
voluntary	0
voluntary_muscle	0
volunteer	0
volunteer	0
volunteer	0
voluptuary	0
voluptuary	0
voluptuous	0
voluptuously	0
voluptuousness	0
volute	0
volute	0
volute_spring	0
voluted	0
volution	0
volva	0
volvulus	0
vomer	0
vomit	-2.063066112
vomit	0
vomit_up	0
vomiter	0
vomiting	0.512643686
vomitive	0.512643686
vomitory	0
vomitus	0.512643686
von_Bismarck	0
von_Blucher	0
von_Braun	0
von_Mauser	0
von_Neumann	0
von_Neumann_machine	0
von_Recklinghausen's_disease	0
von_Rundstedt	0
von_Sternberg	0
von_Willebrand	0
von_Willebrand's_disease	0
voodoo	0
voodoo	0
voodooism	0
voracious	0
voraciously	0
voraciousness	0
voracity	0
vortex	0
vortex_vein	0
vorticella	0
vorticose_vein	0
votary	0
vote	0
vote	0
vote_counter	0
vote_down	0.751064064
vote_in	0
vote_of_confidence	0
vote_out	0.028394291
voteless	0
voter	0
voter_turnout	0
voting	0
voting_age	0
voting_booth	0
voting_machine	0
voting_precinct	0
voting_right	0
voting_stock	0
voting_system	0
voting_trust	0
votive	0
vouch	-0.31712
vouchee	0
voucher	0
vouchsafe	2.48832
vouge	0
voussoir	0
vow	0
vow	0
vowel	0
vowel_point	0
vowel_rhyme	0
vowel_sound	0
vowel_system	0
vowelise	0
vowelize	0
vowellike	0
vower	0
vox	0
vox_angelica	0
vox_humana	0
vox_populi	0
voyage	0
voyage	0
voyager	0
voyeur	0
voyeurism	0
voyeuristic	0
voyeuristical	0
voyeuristically	0
vroom	0
vroom	0
vulcanisation	0
vulcanise	0
vulcanised	0
vulcaniser	0
vulcanite	0
vulcanization	0
vulcanize	0
vulcanized	0
vulcanized_fiber	0
vulcanizer	0
vulcanology	0
vulgar	0
vulgarian	0
vulgarisation	0
vulgarise	0
vulgariser	0
vulgarism	0.607949824
vulgarity	-0.204023501
vulgarization	0
vulgarize	0
vulgarizer	0
vulgarly	0
vulnerability	0
vulnerable	0
vulnerably	0
vulpecular	0
vulpine	0
vulture	0
vulturine	0
vulturous	0
vulva	0
vulval	0
vulvar	0
vulvar_slit	0
vulvectomy	0
vulvitis	0
vulvovaginitis	0
w	0
wackily	0
wacko	0
wacky	0
wad	0
wad	0.31712
wadding	0
waddle	0
waddle	0
waddler	0
wade	0
wader	0
waders	0
wadi	0
wading	0
wading_bird	0
wading_pool	0
wads	0
wafer	0
wafer-like	0
wafer-thin	0
wafer-thin	0
waffle	0
waffle	0
waffle_iron	0
waffler	0
waft	0
waft	0
wafture	0
wag	0
wag	0
wage	0
wage	0
wage-earning	0
wage_claim	0
wage_concession	0
wage_earner	0
wage_floor	0
wage_freeze	0
wage_hike	0.375532032
wage_increase	0.014197146
wage_scale	0
wage_schedule	0
wage_setter	0
wager	0
wager	0
wagerer	0
wages	-0.31712
waggery	0
waggish	0
waggishly	0
waggishness	0
waggle	0
waggle	0
waggon	0
waggoner	0
waggonwright	0
wagon	0
wagon-lit	0
wagon_tire	0
wagon_train	0
wagon_wheel	0
wagoner	0
wagonwright	0
wagtail	0
wahoo	0
waif	0
wail	0
wail	-3.97664
wailer	0
wailful	0
wailing	0
wailing	0
wain	0
wainscot	0
wainscoted	0
wainscoting	0
wainscotting	0
wainwright	0
waist	0
waist-deep	0
waist-high	0
waist-length	0
waist_anchor	0
waist_pack	0
waistband	0
waistcloth	0
waistcoat	0
waistline	0
wait	0
wait	0
wait_on	0
waiter	0
waiter's_assistant	0
waiting	0
waiting	0
waiting_area	0
waiting_game	0
waiting_line	0
waiting_list	0
waiting_room	0
waitress	0
waitress	0
waive	0.31712
waiver	0.31712
wake	0
wake	0
wake-robin	0
wake-up_call	0
wake-up_signal	0
wake_board	0
wake_up	-0.375532032
wakeboard	0
wakeful	0
wakefulness	-0.63424
wakeless	0
waken	-0.014197146
wakening	0
waker	0
waking	0
waking	0
waking_up	0
waldmeister	0
wale	0
walk	0
walk	0
walk-in	0
walk-in	0
walk-on	0
walk-on	0
walk-through	0
walk-to	0
walk-up	0
walk-up	0
walk-up_apartment	0
walk_about	0
walk_around	0
walk_away	0
walk_in	0
walk_of_life	0
walk_off	0
walk_on_air	-0.31712
walk_out	0
walk_out_of	0
walk_over	0
walk_through	0
walkabout	0
walkaway	0.31712
walker	0
walkie-talkie	0
walking	0
walking	0
walking_delegate	0
walking_fern	0
walking_leaf	0
walking_on_air	-0.31712
walking_papers	0
walking_shoe	0
walking_stick	0
walkingstick	0
walkout	0
walkover	0
walkway	0
walky-talky	0
wall	0
wall	0
wall-paperer	0
wall_barley	0
wall_bracket	0
wall_clock	0
wall_creeper	0
wall_fern	0
wall_germander	0
wall_hanging	0
wall_in	0
wall_of_silence	0
wall_painting	0
wall_panel	0
wall_pellitory	0
wall_pepper	0
wall_plate	0
wall_plug	0
wall_rock	0
wall_rocket	0
wall_rue	0
wall_rue_spleenwort	0
wall_socket	0
wall_tent	0
wall_unit	0
wall_up	0
wallaby	0
wallah	0
wallboard	0
wallet	0
walleye	0
walleyed	0
walleyed_pike	0
wallflower	0
wallop	0
wallop	0.31712
walloper	0
walloping	0
walloping	0
wallow	0
wallow	-0.31168
wallpaper	0
wallpaper	0
wallpaperer	0
wally	0
walnut	0
walnut_blight	0
walnut_family	0
walnut_oil	0
walnut_tree	0
walrus	0
walrus_moustache	0
walrus_mustache	0
waltz	0
waltz	0
waltz_around	0
waltzer	0
wamble	0
wampee	0
wampum	0
wampumpeag	0
wan	0
wan	0
wand	0
wander	0
wanderer	0
wandering	0
wandering	0
wandering_albatross	0
wandering_nerve	0
wanderlust	0
wandflower	0
wane	0
wane	-3.97664
wangle	0
wangle	0.63424
wangler	0
wangling	0
waning	0
waning	0
wank	0
wank	0
wanker	0
wanly	0
wannabe	0
wannabee	0
wanness	0
want	0
want	0
want_ad	0
wanted	0
wanted_notice	0
wanted_poster	0
wanter	0
wanting	0
wanton	0
wanton	0
wanton	0
wanton_away	0
wantonly	0
wantonness	0
wapiti	0
war	-5.46496
war	0
war-ridden	0
war-torn	0
war-worn	0
war_advocacy	0
war_baby	0
war_bride	0
war_chest	0
war_cloud	0
war_correspondent	0
war_crime	0
war_criminal	0
war_cry	0
war_dance	0
war_game	0
war_god	0
war_hawk	0
war_machine	0
war_of_nerves	0
war_paint	0
war_party	0
war_power	0
war_room	0
war_vessel	0
war_whoop	0
war_widow	0
war_zone	0
waratah	0
warble	0
warble	0
warble_fly	0
warbler	0
ward	0
ward	0
ward-heeler	0.31712
ward_off	0.63424
warden	0
wardenship	0
warder	0
wardership	0
wardress	0
wardrobe	0
wardroom	0
ware	0
ware	1.563833344
warehouse	0
warehouse	0
warehouseman	0
warehouseman's_lien	0
warehouser	0
warehousing	0
warfare	-3.97664
warfarin	0
warhead	0
warhorse	0
warily	0
wariness	0
warlike	0
warlock	0
warlord	0
warm	2.48832
warm	2.239183872
warm	2.330637312
warm-blooded	0
warm-toned	0
warm-up	0
warm_front	0
warm_the_bench	0
warm_to	0
warm_up	-0.499323494
warmed	0
warmer	0
warmhearted	0
warmheartedness	-1.717330185
warming	0
warming	0
warming_pan	0
warmly	-0.823972966
warmness	-0.217384927
warmonger	0
warmongering	0
warmth	2.589667854
warn	0
warner	0
warning	0
warning	0.31712
warning_bell	0
warning_coloration	0
warning_device	0
warning_light	0
warning_of_attack	0
warning_of_war	0
warning_signal	0
warp	0
warp	-5.46496
warpath	0
warped	0
warping	0
warplane	0
warragal	0
warrant	0
warrant	0
warrant_officer	0
warrantee	-0.375532032
warranter	0
warrantor	0
warranty	-0.014197146
warren	0
warrener	0
warrigal	0
warring	0
warrior	0
warriorlike	0
warship	0
wart	0
warthog	0
wartime	0
wartlike	0
wartweed	0
wartwort	0
warty	0
wary	0
wasabi	0
wash	0
wash	0
wash-and-wear	0
wash-and-wear	0
wash-hand_basin	0
wash-hand_stand	0
wash_away	0
wash_down	0
wash_drawing	0
wash_leather	0
wash_off	0
wash_one's_hands	0
wash_out	0
wash_room	0
wash_up	0.63424
washable	0
washables	0
washbasin	0
washboard	0
washbowl	0
washcloth	0
washday	0
washed	0
washed-out	0
washed-up	0
washer	0
washerman	0
washerwoman	0
washhouse	0
washing	0
washing-up	0
washing_day	0
washing_machine	0
washing_powder	0
washing_soda	0
washout	0
washrag	0
washroom	0
washstand	0
washtub	0
washup	0
washwoman	0
washy	0
wasp	0
wasp's_nest	0
wasp-waisted	0
wasp_waist	0
waspish	0
wasps'_nest	0
wassail	0
wassail	-0.95136
wassailer	0
wastage	0
waste	0.31712
waste	-3.97664
waste	-14.87155948
waste-paper_basket	0
waste-yard	0.375532032
waste_basket	0
waste_material	0.382960305
waste_matter	-0.012642818
waste_of_effort	0
waste_of_energy	0
waste_of_material	0
waste_of_money	0
waste_of_time	0
waste_one's_time	0
waste_paper	0
waste_pipe	0
waste_product	-0.089510496
wastebasket	0
wastebin	0
wasted	0
wasteful	0
wastefully	0
wastefulness	-3.97664
wasteland	0.31712
wastepaper_basket	0
waster	0
wastewater	0
wasteweir	0
wasteyard	0.014197146
wasting	0
wasting_away	0
wasting_disease	0
wastrel	0
watch	0
watch	0
watch_bracelet	0
watch_cap	0
watch_case	0
watch_chain	0
watch_crystal	0
watch_fire	0
watch_glass	0
watch_guard	0
watch_key	0
watch_night	0
watch_out	0
watch_over	0
watch_pocket	0
watchband	0
watchdog	0
watcher	0
watchful	0
watchfully	0
watchfulness	-0.63424
watching	0
watchmaker	0
watchman	0
watchstrap	0
watchtower	0
watchword	0
water	0
water	0
water-base_paint	0
water-color	0
water-colour	0
water-cooled	0
water-cooled_reactor	0
water-insoluble	0
water-lily_family	0
water-loving	0
water-milfoil_family	0
water-mint	0
water-plantain_family	0
water-rate	0
water-repellent	0
water-resistant	0
water-shield	0
water-shield_family	0
water-skiing	0
water-soluble	0
water-soluble_vitamin	0
water-target	0
water-wash	0
water-washed	0
water_arum	0
water_avens	0
water_back	0
water_bed	0
water_beetle	0
water_birch	0
water_bird	0
water_biscuit	0
water_bitternut	0
water_blister	0
water_boatman	0
water_bottle	0
water_boy	0
water_buffalo	0
water_bug	0
water_butt	0
water_buttercup	0
water_cabbage	0
water_caltrop	0
water_cannon	0
water_carpet	0
water_cart	0
water_chestnut	0
water_chestnut_plant	0
water_chevrotain	0
water_chickweed	0
water_chinquapin	0
water_chute	0
water_clock	0
water_closet	0
water_clover	0
water_company	0
water_conservation	0
water_cooler	0
water_crowfoot	0
