aspect term	category	polarity	text
;frontman	service	 negative	This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.
;null	service	 negative	His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening.
;maitre-d	service	 negative	"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else."
;null	service	 negative	If you go here, do it on his off-night.
;meal	food	 positive	Best meal in a long time!
;mussles;calamari	food food	 positive positive	Mussles and calamari were superb Saturday evening.
;lamb special	food	 positive	I had the Lamb special which was perfect.
;flank steak	food	 positive	My father had the flank steak which was very good, and my mother had the swordfish.
;the four seasons restaurant	restaurant	 positive	The Four Seasons restaurant is a great experience.
;food;environment	food ambiance	 positive positive	The food is great and the environment is even better.
;null	restaurant	 positive	Everyone must come here at least once.
;null	restaurant	 positive	Highly recommend it!
;hot dogs	food	 positive	Taking Hot Dogs to the next level
;bark;hot dog	price food	 negative positive	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.
;hot dog;hot dog	food food	 positive positive	Here the hot dog is elevated to the level of a real entree with numerous variations available.
;atmosphere	ambiance	 positive	Great Atmosphere
;fish tacos;null	food food	 positive neutral	I highly recommend the fish tacos, everything else was ok.
;atmosphere;fire place;null	ambiance ambiance ambiance	 positive positive negative	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.
;service;management	service service	 negative negative	Poor service and management
;place	restaurant	 negative	Don’t go to this place!
;casa la femme	restaurant	 negative	Had an awful experience at Casa la Femme on a Saturday dinner.
;null	service	 negative	Appetizers took nearly an hour.
;null	service	 negative	When the main course finally arrived (another 45mins) half of our order was missing.
;null	service	 negative	Never got an explanation as to what was going on.
;manager	service	 negative	The manager was rude and handled the situation extremely poorly.
;null	service	 negative	When we threatened to leave, we were offered a meager discount even though half the order was missing.
;null	service	 negative	On the way out, we heard of other guests complaining about similar issues.
;restaurant;null	price service	 negative negative	Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.
;null	restaurant	 negative	What a hassle!
;food	food	 neutral	The food is very good, but not outstanding.
;staff;null;wait	service food service	 negative negative negative	There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.
;null	service	 negative	On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table.
;staff	service	 negative	Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.
;null	price	 negative	Expensive
;bread;salad;salad	food price food	 negative negative negative	The bread was stale, the salad was overpriced and empty.
;pasta;pasta;pasta	food food food	 positive negative negative	The pasta was well cooked, didn't have enough sauce though or flavor.
;null	service	 negative	So rude!!!
;null	restaurant	 negative	I was one of the people that went for this horrible experience.
;hostess;null	service service	 negative negative	The hostess was rude and I got a distinct feeling that they did not want to serve us.
;bartender	service	 negative	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.
;waitress	service	 negative	I asked for a menu and the same waitress looked at my like I was insane.
;waitress	service	 negative	"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party."""
;null	service	 negative	The three of us standing in front of her should have been an indication of how many of us there were.
;null	misc	 negative	We didn't look like the other patrons in there so unfortunately I think that may have been part of the problem.
;staff;customer service	service service	 negative negative	Shame on this place for the horrible rude staff and non-existent customer service.
;staff	service	 negative	bad staff
;place	restaurant	 positive	I generally like this place.
;food	food	 positive	The food is good.
;space	ambiance	 positive	The design of the space is good.
;service	service	 negative	But the service is HORRID!
;waitress;waiter	service service	 negative negative	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.
;waiter	service	 negative	The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.
;null	service	 negative	I can't believe that it was, but please put the bag down before delivering food!
;waitress	service	 negative	The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).
;null	service	 negative	I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table.
;null	service	 negative	She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables.
;place;staff	restaurant service	 negative negative	I wish I could like this place more, and I wish someone would retrain the staff.
