aspect term	category	polarity	text
; professor	 teacher	 positive	This guy is the most hipster biology professor you will ever have.
;lab time	 counseling	 positive	He helps out students during lab time which is nice!
;class;work;reading;question	 course course course communication	 negative negative negative positive	Randy is not rude/ not unhelpful whatsoever, his class is extremely difficult and requires a lot of outside work and reading, but he is always prepared to answer your question.
;teacher	 teacher	 positive	Best teacher at UIC.
;null;null	 knowledge presentation	 positive positive	He knows what he is talking about and knows how to convey it to students who dont know what an allele is.
;students;names	 teacher teacher	 positive positive	Genuinely cares about students and knew all of our names within the first two weeks of class.
;professor	 teacher	 positive	Great professor; love her!
;teaching style	 presentation	 negative	His teaching style is just arrogant.
;professor	 teacher	 positive	Capelotti is not only an excellent professor, but a really awesome person as well.
;mic	 presentation	 neutral	A couple things, though... 1)He doesn't really use a mic.
;group presentations	 exam	 neutral	2 group presentations.
;schedule	 teacher	 positive	If you can, make space in your schedule for this class over any other professor.
;exams;book	 exam exam	 neutral neutral	By the way, if you want to score really high on his exams, read the book.
;teacher	 teacher	 positive	She is the absolute best teacher in the Crim department.
;labs;write ups	 exam exam	 positive positive	Labs and write ups and discussion are easy points.
;lectures	 relevance	 positive	his lectures made my first year so much easier.
;xtra pts;clicker qs	 grading grading	 positive positive	Xtra pts from clicker Qs.
;book;lecture slides;old exams	 exam exam exam	 positive positive positive	you don't need a book, just read his lecture slides and study his old exams then you will do fine
;readings;test;notes	 exam exam presentation	 negative negative negative	Assigned readings are barely even covered on the test and the notes in class are quite confusing.
;null	 teacher	 positive	Awesome
;null	 teacher	 positive	I love this class.
;null	 teacher	 negative	Easily one of the worst classes I've ever taken.
;fare;exams	 grading exam	 positive negative	He is really fare in person, but he is certainly out to get you on the exams.
;tests	 exam	 positive	Same tests as before.
;quizzes;exams	 exam exam	 positive negative	The Friday quizzes are typically easy, but multiple true false exams can be confusing at times.
;professor;lecture notes	 teacher presentation	 positive positive	Great professor, explains things very clearly, even better than his lecture notes.
;problem	 presentation	 positive	He can explain any problem to you.
;class	 course	 positive	This class was an easy summer class.
;note cards	 presentation	 negative	basically what was previously said, she reads off of a bunch of note cards and has no idea what she is talking about.
;null	 teacher	 negative	He really took the fun out of the subject for me.
;null	 teacher	 positive	She's super fun and her class is always exciting!
;reading assignments	 exam	 negative	You can do the reading assignments all you want, but that doesn't mean you'll pass.
;null	 presentation	 negative	a bit boring at times when he just reads and reads.
;help sessions;ta	 counseling counseling	 neutral neutral	Help sessions w/ the TA's will save you though...but I would avoid him if possible.
;materials	 presentation	 positive	lively class, explains the materials well.
;null	 counseling	 negative	not helpful at all.
;reading;syllabus	 presentation presentation	 negative negative	I have a hard time reading this that are bold and brightly colored, and his syllabus frequently does this.
;lectures	 presentation	 negative	You practically have to teach yourself how to do all the work in the class, the lectures are no help.
;problems	 counseling	 positive	Great guy, very friendly, approachable, and willing to help you out with whatever problems you are facing.
;grades	 grading	 neutral	grades are only based on quizzes and tests.
;projects;tests	 exam exam	 neutral neutral	The semester consists of 3 major projects, no tests.
;book;theorems;rules	 exam exam exam	 neutral neutral neutral	Just be a good student and actually read the book, learn the theorems and rules, and you will do well.
;null	 teacher	 positive	very funny and laid back lady.
;class	 course	 positive	If you try, you'll do fine in her class.
;class	 attendance	 positive	You must go to class to have somewhat of an idea as to what's going on.
;grade	 grading	 negative	First of all, it is true that she tends to grade and identify with the more liberal side of the political spectrum.
;tests;study guides	 exam exam	 neutral neutral	You only needed the books for tests and study guides are always given.
;null	 teacher	 positive	DEFN TAKE HIM.
;null	 teacher	 positive	He's such a great guy and seems passionate about what he's teaching.
;notes	 grading	 negative	You have to turn in your NOTES to get graded.
;null	 teacher	 negative	She was constantly condescending to the students.
;professors	 teacher	 positive	Molumby is one of the most passionate biology professors at UIC.
;lab reports	 exam	 neutral	Find old lab reports.
;prof	 teacher	 positive	I'd say he's the best prof I had this year.
;exams	 exam	 negative	the exams are hard because he makes them that way intentionally so know your stuff and study for the exams!
;null	 teacher	 positive	I liked him!
;teachers	 teacher	 positive	William Seigh is one of the greatest teachers i've ever had, In and out of the classroom.
;teachers	 teacher	 positive	wish my college had teachers like him.
;practice exams;class;null	 exam attendance teacher	 neutral neutral negative	the class was ok you need to work hard and go to class and do the practice exams  ise math lena bhaiho bohath kharab kardiya ye gpa ko :(
;professor	 teacher	 negative	Not a very helpful professor, very frustrating class.
;lecturer	 knowledge	 positive	If you're looking for any EXTREMELY knowledgeable and enthusiastic lecturer - take this class!
;null	 teacher	 positive	Loved him, wouldn't mind having him again.
;teaching	 presentation	 negative	He honesty doesn't care about his students success and Is terrible at teaching.
;si sessions	 counseling	 positive	Read the book, SI sessions help.
;null	 teacher	 positive	He is hilarious and is very easy to talk to.
;exams	 exam	 negative	Exams are super hard!!
;null	 teacher	 negative	Molumby is the biggest stud at uic.
;teaching style	 presentation	 negative	His teaching style is tough to follow, though.
;introduction to cs	 relevance	 positive	Very user friendly introduction to CS.
;null	 exam	 negative	They are so tricky.
;null	 counseling	 positive	shes super nice too so ask and shell help.
;exams;homework;grades	 exam exam exam	 positive positive positive	There are only 4 total grades - 3 exams and homework.
;office hours	 counseling	 positive	But he can be very helpful if you go to his office hours, overall it is an interesting class with alot of information and reading is required.
